# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=708, upper_left_y_pixels=1408, lower_right_x_pixels=1011, lower_right_y_pixels=1711)
# Real ROI: (10, 25, 60, 70)
# Images averaged: 20
# Time elapsed: 658.4328968524933
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-0.0100669,1.696707e-05,9.162857142857144,60933,8.967400862355133
0.4903789,0.00962515,9.182556390977444,61064,8.88634992548857
0.9900832,0.01916442,9.139097744360901,60775,8.979528142736296
1.489858,0.02884553,9.078947368421053,60375,9.034746260082459
1.989479,0.03836685,9.11639097744361,60624,8.96736153496949
2.490508,0.04811087,9.06345864661654,60272,9.102878404390356
2.990167,0.05773524,9.080451127819549,60385,9.04605562822696
3.489945,0.06736102,9.045112781954888,60150,9.028991709289109
3.989714,0.07699918,9.038345864661654,60105,9.090828034771363
4.489527,0.08656327,9.027067669172933,60030,9.061369657733586
4.990483,0.09629633,9.02421052631579,60011,9.09249392126328
5.490057,0.1059356,9.020601503759398,59987,9.142837453166617
5.989981,0.115488,9.0403007518797,60118,9.043401784887534
6.489666,0.1252174,9.052631578947368,60200,9.04357336524395
6.990872,0.1348074,8.999548872180451,59847,9.05857218283179
7.490909,0.1445715,9.023609022556391,60007,9.102739672976144
7.9908,0.154231,9.0396992481203,60114,9.115728968970974
8.491079,0.1638878,9.038796992481203,60108,9.066264624767175
8.992082,0.1735614,9.010676691729323,59921,9.07671845562598
9.492023,0.1831158,9.04766917293233,60167,9.052427816499035
9.991922,0.192864,9.01954887218045,59980,9.094912871676113
10.49194,0.2025112,9.028421052631579,60039,9.047892068498198
10.99216,0.2120528,9.04781954887218,60168,9.053814199236768
11.49332,0.2218149,8.994586466165414,59814,9.098184119651002
11.99325,0.2313474,9.054285714285715,60211,9.054696796664004
12.49327,0.2410882,8.997293233082706,59832,9.142506320417102
12.99315,0.2507282,9.003157894736843,59871,9.105219344532474
13.49432,0.2603607,8.999248120300752,59845,9.100649899387367
13.99454,0.269693,9.025563909774435,60020,9.100403728451047
14.49435,0.2793035,9.01654135338346,59960,9.072736080986012
14.99453,0.2888821,9.032631578947369,60067,9.074267254256455
15.49542,0.2984585,9.021052631578947,59990,9.050187553062871
15.99512,0.3079494,8.975187969924812,59685,9.074175702041835
16.49512,0.317546,9.036691729323309,60094,9.08902737757425
16.99477,0.327094,9.020300751879699,59985,9.075049959597914
17.4947,0.3366357,9.004661654135338,59881,9.078393787110503
17.99531,0.3462601,9.01984962406015,59982,9.077161510751187
18.49529,0.35567,9.01142857142857,59926,9.03622413052908
18.99501,0.365027,9.031127819548873,60057,9.045339950968806
19.49452,0.3747568,9.05172932330827,60194,9.005851989551612
19.99559,0.3845247,9.036992481203008,60096,9.070887867954307
20.49526,0.3937974,9.005413533834586,59886,9.066947182637303
20.99516,0.4031067,9.03984962406015,60115,9.02902426340503
21.49485,0.4126455,9.017142857142858,59964,9.006479911630318
21.99559,0.4219171,9.023007518796993,60003,9.017596042534281
22.4954,0.4313291,9.039248120300751,60111,9.029165506705308
22.99503,0.4407377,8.985563909774436,59754,8.978429684370685
23.49497,0.4498673,9.018045112781955,59970,8.991772000655867
23.99573,0.459098,9.048571428571428,60173,9.022794153935706
24.49536,0.4685834,9.030827067669174,60055,8.963657270360839
24.99533,0.4777472,9.001353383458646,59859,8.967845415151654
25.49508,0.4867449,9.034436090225563,60079,9.023696981711979
